"#OTU ID	",Kingdom,Phylum,Class,Order,Family,Genus,,
"OTU1003	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1004	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1005	",Bacteria,Proteobacteria,,,,,,
"OTU1006	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1007	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus,,
"OTU1008	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1009	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1010	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1011	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU1012	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1013	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1014	",Bacteria,Bacteroidetes,,,,,,
"OTU1015	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1016	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1017	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1018	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Prevotellaceae,,,
"OTU1019	",Bacteria,,,,,,,
"OTU1020	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1021	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus,,
"OTU1022	",Bacteria,Firmicutes,Bacilli,,,,,
"OTU1023	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1024	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1025	",Bacteria,Actinobacteria,Actinobacteria,Coriobacteridae,Coriobacteriales,Coriobacterineae,Coriobacteriaceae,Eggerthella
"OTU1026	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1027	",Bacteria,Firmicutes,Clostridia,,,,,
"OTU1028	",Bacteria,Firmicutes,,,,,,
"OTU1029	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,,
"OTU1030	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,,
"OTU1031	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1032	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1033	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1034	",Bacteria,Bacteroidetes,,,,,,
"OTU1035	",Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,,
"OTU1036	",Bacteria,Actinobacteria,Actinobacteria,Coriobacteridae,Coriobacteriales,Coriobacterineae,Coriobacteriaceae,
"OTU1037	",Bacteria,,,,,,,
"OTU1038	",Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,,,,
"OTU1039	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,,,
"OTU1040	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1041	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1042	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1043	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1044	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1045	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1046	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1047	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1048	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU1049	",Bacteria,,,,,,,
"OTU1050	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1051	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,,
"OTU1052	",Bacteria,Actinobacteria,Actinobacteria,Actinobacteridae,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
"OTU1053	",Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,
"OTU1054	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae Incertae Sedis,,
"OTU1055	",Bacteria,,,,,,,
"OTU1056	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1057	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,,
"OTU1058	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,,,,
"OTU1059	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1060	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,,,,
"OTU1061	",Bacteria,Bacteroidetes,,,,,,
"OTU1062	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,
"OTU1063	",Bacteria,,,,,,,
"OTU1064	",Bacteria,Firmicutes,,,,,,
"OTU1065	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1066	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1067	",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,,
"OTU1068	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU1069	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1070	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1071	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1072	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1073	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Rikenellaceae,Alistipes,,
"OTU1074	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1075	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1076	",Bacteria,,,,,,,
"OTU1077	",Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,
"OTU1078	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,,,,
"OTU1079	",Bacteria,,,,,,,
"OTU1080	",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,,
"OTU1081	",Bacteria,,,,,,,
"OTU1082	",Bacteria,,,,,,,
"OTU1083	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,,
"OTU1084	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Bryantella,,
"OTU1085	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1086	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU1087	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1088	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1089	",Bacteria,,,,,,,
"OTU1090	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,,
"OTU1091	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1092	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1093	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1094	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1095	",Bacteria,,,,,,,
"OTU1096	",Bacteria,Proteobacteria,Deltaproteobacteria,,,,,
"OTU1097	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1098	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1099	",Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,,
"OTU1100	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1101	",Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,,
"OTU1102	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,,
"OTU1103	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,,
"OTU1104	",Bacteria,Actinobacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Intrasporangiaceae,Tetrasphaera
"OTU1105	",Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,,
"OTU1106	",Bacteria,,,,,,,
"OTU1107	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1108	",Bacteria,,,,,,,
"OTU1109	",Bacteria,Actinobacteria,Actinobacteria,Coriobacteridae,Coriobacteriales,Coriobacterineae,Coriobacteriaceae,Eggerthella
"OTU1110	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1111	",Bacteria,Firmicutes,Clostridia,,,,,
"OTU1112	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1113	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1114	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1115	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU1116	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1117	",Bacteria,,,,,,,
"OTU1118	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU1119	",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,,
"OTU1120	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1121	",Bacteria,,,,,,,
"OTU1122	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU1123	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU1124	",Bacteria,Actinobacteria,Actinobacteria,Coriobacteridae,Coriobacteriales,Coriobacterineae,Coriobacteriaceae,
"OTU1125	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,,
"OTU1126	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU1127	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU1128	",Bacteria,Bacteroidetes,,,,,,
"OTU1129	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1130	",Bacteria,Firmicutes,,,,,,
"OTU1131	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1132	",Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcaceae Incertae Sedis,,
"OTU1133	",Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridiaceae 1,Clostridium,
"OTU1134	",Bacteria,,,,,,,
"OTU1135	",Bacteria,,,,,,,
"OTU1136	",Bacteria,,,,,,,
"OTU1137	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU1138	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1139	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,,,,
"OTU1140	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1141	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU1142	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU1143	",Bacteria,Firmicutes,,,,,,
"OTU1144	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1145	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1146	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1147	",Bacteria,,,,,,,
"OTU1148	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU1149	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1150	",Bacteria,Proteobacteria,Betaproteobacteria,,,,,
"OTU1151	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU1152	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1153	",Bacteria,,,,,,,
"OTU1154	",Bacteria,,,,,,,
"OTU1155	",Bacteria,,,,,,,
"OTU1156	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU1157	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1158	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU1159	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1160	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU1161	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1162	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1163	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1164	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1165	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1166	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1167	",Bacteria,,,,,,,
"OTU1168	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1169	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1170	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU1171	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1172	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Prevotellaceae,,,
"OTU1173	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1174	",Bacteria,,,,,,,
"OTU1175	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1176	",Bacteria,Firmicutes,Bacilli,,,,,
"OTU1177	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1178	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1179	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Prevotellaceae,,,
"OTU1180	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1181	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU1182	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1183	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1184	",Bacteria,,,,,,,
"OTU1185	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1186	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1187	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU1188	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1189	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1190	",Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,,,
"OTU1191	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU1192	",Bacteria,,,,,,,
"OTU1193	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU1194	",Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Cloacibacterium,,
"OTU1195	",Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flexibacteraceae,Dyadobacter,,
"OTU1196	",Bacteria,,,,,,,
"OTU1197	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1198	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU1199	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1200	",Bacteria,,,,,,,
"OTU1201	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1202	",Bacteria,,,,,,,
"OTU1203	",Bacteria,Firmicutes,,,,,,
"OTU1204	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1205	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1206	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1207	",Bacteria,,,,,,,
"OTU1208	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1209	",Bacteria,,,,,,,
"OTU1210	",Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,
"OTU1211	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1212	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1213	",Bacteria,,,,,,,
"OTU1214	",Bacteria,Bacteroidetes,,,,,,
"OTU1215	",Bacteria,Actinobacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Propionibacterineae,Propionibacteriaceae,Propionibacterium
"OTU1216	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU1217	",Bacteria,Actinobacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Microbacteriaceae,
"OTU1218	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU1219	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Rikenellaceae,Alistipes,,
"OTU1220	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1221	",Bacteria,Firmicutes,,,,,,
"OTU1222	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1223	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1224	",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,,
"OTU1225	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,,,,
"OTU1226	",Bacteria,Actinobacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Williamsiaceae,Williamsia
"OTU1227	",Bacteria,,,,,,,
"OTU1228	",Bacteria,,,,,,,
"OTU1229	",Bacteria,,,,,,,
"OTU1230	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1231	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1232	",Bacteria,,,,,,,
"OTU1233	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU1234	",Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,,
"OTU1235	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1236	",Bacteria,,,,,,,
"OTU1237	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1238	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1239	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1240	",Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,
"OTU1241	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1242	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,,
"OTU1243	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU1244	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1245	",Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,,,
"OTU1246	",Bacteria,,,,,,,
"OTU1247	",Bacteria,Actinobacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,,
"OTU1248	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1249	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU1250	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1251	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1252	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1253	",Bacteria,Actinobacteria,Actinobacteria,Coriobacteridae,Coriobacteriales,Coriobacterineae,Coriobacteriaceae,Collinsella
"OTU1254	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,
"OTU1255	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1256	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Prevotellaceae,,,
"OTU1257	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Rikenellaceae,Alistipes,,
"OTU1258	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1259	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1260	",Bacteria,Proteobacteria,Alphaproteobacteria,,,,,
"OTU1261	",Bacteria,Firmicutes,Clostridia,,,,,
"OTU1262	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Sporobacter,,
"OTU1263	",Bacteria,,,,,,,
"OTU1264	",Bacteria,Bacteroidetes,,,,,,
"OTU1265	",Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flexibacteraceae,,,
"OTU1266	",Bacteria,Actinobacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Micrococcaceae,Rothia
"OTU1267	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,,,,
"OTU1268	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1269	",Bacteria,,,,,,,
"OTU1270	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1271	",Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,,
"OTU1272	",Bacteria,Firmicutes,,,,,,
"OTU1273	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1274	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1275	",Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillaceae 1,Bacillus,Bacillus d
"OTU1276	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU1277	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1278	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1279	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,,
"OTU1280	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1281	",Bacteria,Firmicutes,,,,,,
"OTU1282	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1283	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1284	",Bacteria,Firmicutes,Clostridia,Clostridiales,Incertae Sedis XIII,Anaerovorax,,
"OTU1285	",Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila,,
"OTU1286	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,,
"OTU1287	",Bacteria,Proteobacteria,,,,,,
"OTU1288	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,,
"OTU1289	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,,,
"OTU1290	",Bacteria,,,,,,,
"OTU1291	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU1292	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,
"OTU1293	",Bacteria,,,,,,,
"OTU1294	",Bacteria,,,,,,,
"OTU1295	",Bacteria,Bacteroidetes,,,,,,
"OTU1296	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU1297	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU1298	",Bacteria,,,,,,,
"OTU1299	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU1300	",Bacteria,,,,,,,
"OTU1301	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1302	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU1303	",Bacteria,Cyanobacteria,Cyanobacteria,Chloroplast,Streptophyta,,,
"OTU1304	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1305	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU1306	",Bacteria,TM7,TM7_genera_incertae_sedis,,,,,
"OTU1307	",Bacteria,,,,,,,
